       2036.5715      -11.502649      0.20862071       279830.73
       2036.5729      -11.449827      0.20862133       279830.73
       2036.5743      -11.652963      0.20860015       279830.73
       2036.5757      -11.344518      0.20861467       279830.73
       2036.5771      -11.781947      0.20857630       279830.73
       2036.5785      -11.181585      0.20864488       279830.73
       2036.5799      -11.681440      0.20858415       279830.73
       2036.5813      -11.214529      0.20862312       279830.73
       2036.5827      -11.899988      0.20857363       279830.73
       2036.5840      -11.709806      0.20857856       279830.73
       2036.5854      -11.074377      0.20865121       279830.73
       2036.5868      -11.342619      0.20863774       279830.73
       2036.5882      -11.809531      0.20854820       279830.73
       2036.5896      -11.381929      0.20863557       279830.73
       2036.5910      -11.375787      0.20862991       279830.73
       2036.5924      -11.731694      0.20856528       279830.73
       2036.5938      -11.655978      0.20860816       279830.73
       2036.5952      -11.679542      0.20858858       279830.73
       2036.5965      -11.685237      0.20858463       279830.73
       2036.5979      -11.570994      0.20860093       279830.73
       2036.5993      -11.723765      0.20859101       279830.73
       2036.6007      -12.096423      0.20853498       279830.73
       2036.6021      -11.967997      0.20855356       279830.73
       2036.6035      -11.909592      0.20859132       279830.73
       2036.6049      -11.727785      0.20856860       279830.73
       2036.6063      -11.267909      0.20863726       279830.73
       2036.6077      -11.834100      0.20858117       279830.73
       2036.6090      -11.994018      0.20856486       279830.73
       2036.6104      -11.958728      0.20854715       279830.73
       2036.6118      -12.009205      0.20855101       279830.73
       2036.6132      -12.358524      0.20849498       279830.73
       2036.6146      -12.022271      0.20855575       279830.73
       2036.6160      -11.731917      0.20856273       279830.73
       2036.6174      -11.821480      0.20858485       279830.73
       2036.6188      -12.155276      0.20853621       279830.73
       2036.6202      -11.589532      0.20859825       279830.73
       2036.6215      -12.002728      0.20855263       279830.73
       2036.6229      -11.903338      0.20856685       279830.73
       2036.6243      -12.277113      0.20852064       279830.73
       2036.6257      -11.791887      0.20858451       279830.73
       2036.6271      -11.662009      0.20857368       279830.73
       2036.6285      -11.501756      0.20864130       279830.73
       2036.6299      -12.174931      0.20852237       279830.73
       2036.6313      -11.837673      0.20858268       279830.73
       2036.6327      -11.531015      0.20857937       279830.73
       2036.6340      -12.180068      0.20854313       279830.73
       2036.6354      -12.298778      0.20851720       279830.73
       2036.6368      -11.923774      0.20856456       279830.73
       2036.6382      -11.776140      0.20856597       279830.73
       2036.6396      -12.200057      0.20853382       279830.73
       2036.6410      -12.225408      0.20852012       279830.73
       2036.6424      -11.861348      0.20856162       279830.73
       2036.6438      -11.707125      0.20855537       279830.73
       2036.6452      -11.841470      0.20856186       279830.73
       2036.6465      -11.983632      0.20856035       279830.73
       2036.6479      -11.827622      0.20857810       279830.73
       2036.6493      -11.799592      0.20858463       279830.73
       2036.6507      -11.919642      0.20855683       279830.73
       2036.6521      -12.071632      0.20852431       279830.73
       2036.6535      -11.910150      0.20856050       279830.73
       2036.6549      -11.964536      0.20855330       279830.73
       2036.6563      -11.735156      0.20856849       279830.73
       2036.6577      -11.719410      0.20858347       279830.73
       2036.6590      -12.256230      0.20853457       279830.73
       2036.6604      -11.798140      0.20857515       279830.73
       2036.6618      -12.022830      0.20857192       279830.73
       2036.6632      -11.558263      0.20858355       279830.73
       2036.6646      -11.923774      0.20855875       279830.73
       2036.6660      -12.008870      0.20854372       279830.73
       2036.6674      -11.239655      0.20859909       279830.73
       2036.6688      -11.903785      0.20857492       279830.73
       2036.6702      -11.954373      0.20855060       279830.73
       2036.6715      -12.027297      0.20854913       279830.73
       2036.6729      -11.794678      0.20854882       279830.73
       2036.6743      -11.708019      0.20858027       279830.73
       2036.6757      -12.126240      0.20855008       279830.73
       2036.6771      -12.083134      0.20857337       279830.73
       2036.6785      -11.439776      0.20859089       279830.73
       2036.6799      -11.984079      0.20855655       279830.73
       2036.6813      -11.488466      0.20859598       279830.73
       2036.6827      -11.635319      0.20855954       279830.73
       2036.6840      -12.097987      0.20856179       279830.73
       2036.6854      -11.848171      0.20858018       279830.73
       2036.6868      -12.364442      0.20850079       279830.73
       2036.6882      -12.286382      0.20843428       279830.73
       2036.6896      -11.930698      0.20856770       279830.73
       2036.6910      -11.653968      0.20857262       279830.73
       2036.6924      -11.744983      0.20856282       279830.73
       2036.6938      -11.929470      0.20856947       279830.73
       2036.6952      -11.659440      0.20857622       279830.73
       2036.6965      -11.836556      0.20856497       279830.73
       2036.6979      -11.793227      0.20856819       279830.73
       2036.6993      -12.037906      0.20853979       279830.73
       2036.7007      -11.594222      0.20859328       279830.73
       2036.7021      -11.921876      0.20854574       279830.73
       2036.7035      -11.684455      0.20858009       279830.73
       2036.7049      -9.4990942      0.20880652       279830.73
       2036.7063      -7.3409815      0.20902422       279830.73
       2036.7077      -8.5468444      0.20891376       279830.73
       2036.7090      -9.9244630      0.20875288       279830.73
       2036.7104      -10.972753      0.20864697       279830.73
       2036.7118      -11.223798      0.20862777       279830.73
       2036.7132      -11.193087      0.20864236       279830.73
       2036.7146      -11.308447      0.20862627       279830.73
       2036.7160      -11.503878      0.20858611       279830.73
       2036.7174      -11.011727      0.20860634       279830.73
       2036.7188      -11.646486      0.20859973       279830.73
       2036.7202      -11.225138      0.20862006       279830.73
       2036.7215      -11.708019      0.20857953       279830.73
       2036.7229      -11.114915      0.20864930       279830.73
       2036.7243      -11.501532      0.20860212       279830.73
       2036.7257      -11.679542      0.20856823       279830.73
       2036.7271      -11.284884      0.20861815       279830.73
       2036.7285      -11.865033      0.20856470       279830.73
       2036.7299      -11.424254      0.20859412       279830.73
       2036.7313      -11.513928      0.20859338       279830.73
       2036.7327      -11.582497      0.20858084       279830.73
       2036.7340      -11.699085      0.20857465       279830.73
       2036.7354      -11.705004      0.20859086       279830.73
       2036.7368      -11.531126      0.20857770       279830.73
       2036.7382      -12.043154      0.20854313       279830.73
       2036.7396      -11.870729      0.20853642       279830.73
       2036.7410      -10.993971      0.20867175       279830.73
       2036.7424      -11.198894      0.20863392       279830.73
       2036.7438      -11.983855      0.20856309       279830.73
       2036.7452      -11.272153      0.20862945       279830.73
       2036.7465      -11.142052      0.20861101       279830.73
       2036.7479      -11.390416      0.20862283       279830.73
       2036.7493      -11.343066      0.20860360       279830.73
       2036.7507      -10.779221      0.20864198       279830.73
       2036.7521      -11.194092      0.20861530       279830.73
       2036.7535      -10.985260      0.20864684       279830.73
       2036.7549      -11.487350      0.20860303       279830.73
       2036.7563      -11.553684      0.20856976       279830.73
       2036.7577      -11.696628      0.20858846       279830.73
       2036.7590      -11.269137      0.20860763       279830.73
       2036.7604      -11.552456      0.20858855       279830.73
       2036.7618      -10.811383      0.20865770       279830.73
       2036.7632      -11.594557      0.20860328       279830.73
       2036.7646      -11.494274      0.20857434       279830.73
       2036.7660      -11.103971      0.20861323       279830.73
       2036.7674      -11.482101      0.20859297       279830.73
       2036.7688      -11.621248      0.20859140       279830.73
       2036.7702      -11.411188      0.20862960       279830.73
       2036.7715      -11.822597      0.20856263       279830.73
       2036.7729      -11.668598      0.20858077       279830.73
       2036.7743      -11.611197      0.20858763       279830.73
       2036.7757      -11.228600      0.20860746       279830.73
       2036.7771      -11.496395      0.20857972       279830.73
       2036.7785      -11.468812      0.20855258       279830.73
       2036.7799      -10.992408      0.20862513       279830.73
       2036.7813      -11.438660      0.20856846       279830.73
       2036.7827      -11.579928      0.20858963       279830.73
       2036.7840      -11.301858      0.20861062       279830.73
       2036.7854      -11.170975      0.20862238       279830.73
       2036.7868      -11.393655      0.20860460       279830.73
       2036.7882      -11.117595      0.20862991       279830.73
       2036.7896      -10.145244      0.20873006       279830.73
       2036.7910      -11.116032      0.20864848       279830.73
       2036.7924      -11.194874      0.20859915       279830.73
       2036.7938      -11.168854      0.20860972       279830.73
       2036.7952      -10.560785      0.20867765       279830.73
       2036.7965      -10.779109      0.20868020       279830.73
       2036.7979      -11.079067      0.20864250       279830.73
       2036.7993      -10.910327      0.20863432       279830.73
       2036.8007      -10.853038      0.20866364       279830.73
       2036.8021      -11.136133      0.20861446       279830.73
       2036.8035      -10.733546      0.20866337       279830.73
       2036.8049      -11.387736      0.20859991       279830.73
       2036.8063      -10.889667      0.20863616       279830.73
       2036.8077      -11.757044      0.20843129       279830.73
       2036.8090      -11.088560      0.20860095       279830.73
       2036.8104      -10.498917      0.20870071       279830.73
       2036.8118      -11.179463      0.20860524       279830.73
       2036.8132      -11.021108      0.20862492       279830.73
       2036.8146      -11.155118      0.20862577       279830.73
       2036.8160      -10.786815      0.20866417       279830.73
       2036.8174      -10.797759      0.20867416       279830.73
       2036.8188      -11.067676      0.20862267       279830.73
       2036.8202      -10.793403      0.20864442       279830.73
       2036.8215      -10.976997      0.20863410       279830.73
       2036.8229      -11.008265      0.20865511       279830.73
       2036.8243      -10.658500      0.20866237       279830.73
       2036.8257      -10.182320      0.20870285       279830.73
       2036.8271      -9.3351558      0.20877463       279830.73
       2036.8285      -10.528288      0.20867804       279830.73
       2036.8299      -10.598866      0.20869227       279830.73
       2036.8313      -10.793292      0.20863579       279830.73
       2036.8327      -10.529516      0.20867780       279830.73
       2036.8340      -10.378755      0.20871843       279830.73
       2036.8354      -10.267639      0.20870481       279830.73
       2036.8368      -10.184888      0.20872429       279830.73
       2036.8382      -10.791058      0.20865727       279830.73
       2036.8396      -10.470329      0.20868639       279830.73
       2036.8410      -10.584460      0.20864938       279830.73
       2036.8424      -10.690663      0.20866346       279830.73
       2036.8438      -10.480491      0.20870819       279830.73
       2036.8452      -10.670338      0.20866217       279830.73
       2036.8465      -10.104371      0.20871460       279830.73
       2036.8479      -10.551628      0.20868942       279830.73
       2036.8493      -10.865992      0.20866226       279830.73
       2036.8507      -10.951535      0.20863458       279830.73
       2036.8521      -10.336319      0.20869724       279830.73
       2036.8535      -10.724165      0.20864135       279830.73
       2036.8549      -10.568602      0.20867031       279830.73
       2036.8563      -10.582450      0.20857098       279830.73
       2036.8577      -10.494785      0.20866029       279830.73
       2036.8590      -10.536105      0.20868402       279830.73
       2036.8604      -10.675140      0.20866485       279830.73
       2036.8618      -10.234360      0.20872124       279830.73
       2036.8632      -10.535882      0.20869100       279830.73
       2036.8646      -10.436268      0.20868596       279830.73
       2036.8660      -10.323476      0.20870372       279830.73
       2036.8674      -10.343243      0.20870466       279830.73
       2036.8688      -10.029884      0.20871190       279830.73
       2036.8702      -10.223081      0.20872456       279830.73
       2036.8715      -10.509973      0.20867212       279830.73
       2036.8729      -10.057021      0.20874793       279830.73
       2036.8743      -10.412370      0.20871525       279830.73
       2036.8757      -10.034462      0.20873588       279830.73
       2036.8771      -9.5686675      0.20877545       279830.73
       2036.8785      -10.313091      0.20865650       279830.73
       2036.8799      -10.214817      0.20869302       279830.73
       2036.8813      -9.3234300      0.20880307       279830.73
       2036.8827      -9.8356816      0.20876390       279830.73
       2036.8840      -9.6376824      0.20876310       279830.73
       2036.8854      -10.216939      0.20869858       279830.73
       2036.8868      -9.9416609      0.20874433       279830.73
       2036.8882      -10.077569      0.20868983       279830.73
       2036.8896      -10.217944      0.20869074       279830.73
       2036.8910      -9.8856002      0.20873293       279830.73
       2036.8924      -9.8470724      0.20874950       279830.73
       2036.8938      -10.290979      0.20870673       279830.73
       2036.8952      -9.3895414      0.20879486       279830.73
       2036.8965      -9.8650520      0.20874828       279830.73
       2036.8979      -9.8423821      0.20874691       279830.73
       2036.8993      -9.6782203      0.20874461       279830.73
       2036.9007      -9.3324756      0.20879958       279830.73
       2036.9021      -9.3890947      0.20877830       279830.73
       2036.9035      -9.4300793      0.20879624       279830.73
       2036.9049      -9.6929614      0.20875146       279830.73
       2036.9063      -8.7261939      0.20885903       279830.73
       2036.9077      -9.4091961      0.20876058       279830.73
       2036.9090      -9.5727995      0.20878985       279830.73
       2036.9104      -9.7752656      0.20872658       279830.73
       2036.9118      -9.9262498      0.20870933       279830.73
       2036.9132      -9.8718642      0.20871735       279830.73
       2036.9146      -9.6461697      0.20877845       279830.73
       2036.9160      -9.6135607      0.20876760       279830.73
       2036.9174      -9.6442713      0.20878037       279830.73
       2036.9188      -9.4708405      0.20878550       279830.73
       2036.9202      -9.3201914      0.20876056       279830.73
       2036.9216      -9.8465140      0.20875179       279830.73
       2036.9229      -10.146807      0.20870158       279830.73
       2036.9243      -9.7942503      0.20874864       279830.73
       2036.9257      -10.160655      0.20871319       279830.73
       2036.9271      -9.8080980      0.20877135       279830.73
       2036.9285      -9.2608922      0.20880079       279830.73
       2036.9299      -9.9058133      0.20874130       279830.73
       2036.9313      -9.9882292      0.20873859       279830.73
       2036.9327      -9.7625347      0.20875709       279830.73
       2036.9341      -9.5933476      0.20875669       279830.73
       2036.9354      -9.7359561      0.20873742       279830.73
       2036.9368      -9.1162735      0.20880138       279830.73
       2036.9382      -9.5932359      0.20877230       279830.73
       2036.9396      -9.4614598      0.20875915       279830.73
       2036.9410      -9.2023746      0.20879000       279830.73
       2036.9424      -9.2976331      0.20881864       279830.73
       2036.9438      -8.8484777      0.20884627       279830.73
       2036.9452      -9.9693562      0.20871863       279830.73
       2036.9466      -9.9377522      0.20873821       279830.73
       2036.9479      -9.0081724      0.20882191       279830.73
       2036.9493      -9.5580584      0.20880033       279830.73
       2036.9507      -9.5369519      0.20877140       279830.73
       2036.9521      -8.6381943      0.20887856       279830.73
       2036.9535      -9.3734602      0.20879959       279830.73
       2036.9549      -9.2669226      0.20881100       279830.73
       2036.9563      -9.2032680      0.20882304       279830.73
       2036.9577      -9.0378779      0.20882732       279830.73
       2036.9591      -9.0421215      0.20883378       279830.73
       2036.9604      -8.8906907      0.20884234       279830.73
       2036.9618      -8.7963256      0.20886180       279830.73
       2036.9632      -8.6275852      0.20887368       279830.73
       2036.9646      -9.1618367      0.20881603       279830.73
       2036.9660      -9.0053806      0.20884811       279830.73
       2036.9674      -9.6252866      0.20872912       279830.73
       2036.9688      -9.0937152      0.20885449       279830.73
       2036.9702      -9.2128721      0.20879706       279830.73
       2036.9716      -8.7599197      0.20884797       279830.73
       2036.9729      -8.8860004      0.20885566       279830.73
       2036.9743      -8.9546803      0.20884942       279830.73
       2036.9757      -8.2132722      0.20888565       279830.73
       2036.9771      -7.2729717      0.20899457       279830.73
       2036.9785      -7.0334295      0.20903739       279830.73
       2036.9799      -7.1663224      0.20901290       279830.73
       2036.9813      -7.3431033      0.20902192       279830.73
       2036.9827      -7.3767174      0.20897835       279830.73
       2036.9841      -7.4973260      0.20899700       279830.73
       2036.9854      -7.6851628      0.20895135       279830.73
       2036.9868      -7.8973447      0.20896629       279830.73
       2036.9882      -7.3307075      0.20899547       279830.73
       2036.9896      -6.9787090      0.20906126       279830.73
       2036.9910      -7.5570720      0.20899313       279830.73
       2036.9924      -7.2430429      0.20901893       279830.73
       2036.9938      -7.6478635      0.20895608       279830.73
       2036.9952      -7.5208894      0.20898311       279830.73
       2036.9966      -7.4136817      0.20899616       279830.73
       2036.9979      -7.6862796      0.20895354       279830.73
       2036.9993      -7.0230438      0.20903746       279830.73
       2037.0007      -7.7655686      0.20892565       279830.73
       2037.0021      -7.4182604      0.20899823       279830.73
       2037.0035      -7.1300281      0.20902684       279830.73
       2037.0049      -6.1620322      0.20909662       279830.73
       2037.0063      -5.2757822      0.20921663       279830.73
       2037.0077      -5.3734975      0.20916969       279830.73
       2037.0091      -5.7887038      0.20915779       279830.73
       2037.0104      -5.6354862      0.20915925       279830.73
       2037.0118      -6.1333318      0.20911610       279830.73
       2037.0132      -6.3784577      0.20909218       279830.73
       2037.0146      -6.8606688      0.20905371       279830.73
       2037.0160      -6.6298373      0.20905040       279830.73
       2037.0174      -6.7111365      0.20906962       279830.73
       2037.0188      -6.2911281      0.20909635       279830.73
       2037.0202      -6.3510974      0.20907578       279830.73
       2037.0216      -6.9724552      0.20901966       279830.73
       2037.0229      -6.4053713      0.20907875       279830.73
       2037.0243      -7.0411351      0.20900890       279830.73
       2037.0257      -6.3353513      0.20909473       279830.73
       2037.0271      -6.6321825      0.20904752       279830.73
       2037.0285      -6.5087820      0.20907325       279830.73
       2037.0299      -5.5391110      0.20916483       279830.73
       2037.0313      -4.7129419      0.20927095       279830.73
       2037.0327      -5.6197401      0.20914491       279830.73
       2037.0341      -6.0199821      0.20912696       279830.73
       2037.0354      -5.9078607      0.20912152       279830.73
       2037.0368      -5.7258310      0.20917658       279830.73
       2037.0382      -5.9536473      0.20914052       279830.73
       2037.0396      -5.4588169      0.20917291       279830.73
       2037.0410      -5.9458301      0.20911613       279830.73
       2037.0424      -5.4975680      0.20916037       279830.73
       2037.0438      -4.9618647      0.20920302       279830.73
       2037.0452      -5.9257286      0.20913328       279830.73
       2037.0466      -6.1374638      0.20910330       279830.73
       2037.0479      -6.0132816      0.20914394       279830.73
       2037.0493      -5.6028772      0.20916211       279830.73
       2037.0507      -5.6613947      0.20914730       279830.73
       2037.0521      -5.6934454      0.20915126       279830.73
       2037.0535      -5.2956603      0.20922137       279830.73
       2037.0549      -6.0078095      0.20911538       279830.73
       2037.0563      -5.8759218      0.20914184       279830.73
       2037.0577      -6.1344486      0.20913320       279830.73
       2037.0591      -5.9319824      0.20915742       279830.73
       2037.0604      -6.0457789      0.20914627       279830.73
       2037.0618      -6.0435454      0.20910739       279830.73
       2037.0632      -5.8984800      0.20912417       279830.73
       2037.0646      -5.7866937      0.20915417       279830.73
       2037.0660      -6.2541638      0.20908018       279830.73
       2037.0674      -5.9457184      0.20915107       279830.73
       2037.0688      -5.2650614      0.20918620       279830.73
       2037.0702      -5.4397206      0.20919882       279830.73
       2037.0716      -5.4856188      0.20917752       279830.73
       2037.0729      -6.0523677      0.20913989       279830.73
       2037.0743      -5.9406931      0.20916763       279830.73
       2037.0757      -5.5823291      0.20919114       279830.73
       2037.0771      -5.5339740      0.20918559       279830.73
       2037.0785      -5.7393437      0.20916120       279830.73
